osvdbTitle,IP,status,lastSeenDate,assignedToUser,firstSeenDate,vulnId,formattedRisk
RFC 1321 MD5 algorithm weak security,10.506.35.82,opened,2018-08-25 22:34:02.0, jaroslaw.dobiech@comarch.pl,2017-03-04 11:48:49.0,44305,Medium
CVE-2014-3506 - OpenSSL - Denial of Service Issue,10.506.35.83,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,136382,Medium
CVE-2014-0198 - OpenSSL - Denial of Service Issue,10.506.35.84,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,134838,Medium
CVE-2014-3507 - OpenSSL - Denial of Service Issue,10.506.35.133,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,136381,Medium
CVE-2014-0221 - OpenSSL - Denial of Service Issue,10.506.35.143,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,135266,Medium
CVE-2014-3509 - OpenSSL - Denial of Service Issue,10.506.35.68,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,136379,Medium
CVE-2014-3505 - OpenSSL - Double Free Issue,10.506.35.69,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,136383,Medium
CVE-2014-3568 - OpenSSL - Security Bypass Issue,10.506.35.71,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,137713,Medium
CVE-2014-3470 - OpenSSL - Denial of Service Issue,10.506.35.72,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,135255,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.73,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,8076,Medium
CVE-2014-5139 - OpenSSL - Denial of Service Issue,10.506.35.74,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,136375,Medium
CVE-2014-3510 - OpenSSL - Denial of Service Issue,10.506.35.75,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,136378,Medium
CVE-2014-0195 - OpenSSL - Code Execution Issue,10.506.35.76,opened,2018-08-25 19:23:08.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:19:01.0,135267,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.82,opened,2018-08-25 16:20:04.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:18:12.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.83,opened,2018-08-25 16:29:39.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:46:14.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 22:50:10.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:17:27.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.85,opened,2018-08-25 22:50:10.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:17:27.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.86,opened,2018-08-25 22:50:10.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:17:27.0,100902,Medium
CVE-2015-2808 - RC4 Algorithm - Bar Mitzvah Issue,10.506.35.87,opened,2018-08-25 09:20:55.0, jaroslaw.dobiech@comarch.pl,2017-01-08 07:21:03.0,161204,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.133,opened,2018-08-25 09:20:55.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:00:35.0,44305,Medium
CVE-2013-2566 - RC4 - Plaintext-Recovery Issue,10.506.35.143,opened,2018-08-25 09:20:55.0, jaroslaw.dobiech@comarch.pl,2017-01-08 07:21:03.0,92441,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.68,opened,2018-08-25 09:20:55.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:00:35.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.69,opened,2018-08-25 09:20:55.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:00:35.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.71,opened,2018-08-25 19:01:26.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:13:37.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.72,opened,2018-08-25 19:01:26.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:13:37.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.73,opened,2018-08-25 19:01:26.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:13:37.0,101808,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.74,opened,2018-08-25 18:27:45.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:49:02.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.75,opened,2018-08-25 18:27:45.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:49:02.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-08-25 18:27:45.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:49:02.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.82,opened,2018-08-25 19:04:14.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:27:25.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.83,opened,2018-08-25 19:17:02.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:49:17.0,8076,Medium
CVE-2014-5139 - OpenSSL - Denial of Service Issue,10.506.35.84,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,136375,Medium
CVE-2014-3506 - OpenSSL - Denial of Service Issue,10.506.35.133,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,136382,Medium
CVE-2014-3470 - OpenSSL - Denial of Service Issue,10.506.35.143,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,135255,Medium
CVE-2014-0221 - OpenSSL - Denial of Service Issue,10.506.35.68,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,135266,Medium
CVE-2014-3510 - OpenSSL - Denial of Service Issue,10.506.35.69,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,136378,Medium
CVE-2014-3505 - OpenSSL - Double Free Issue,10.506.35.71,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,136383,Medium
CVE-2014-0198 - OpenSSL - Denial of Service Issue,10.506.35.72,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,134838,Medium
CVE-2014-3568 - OpenSSL - Security Bypass Issue,10.506.35.73,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,137713,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.74,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,8076,Medium
CVE-2014-3509 - OpenSSL - Denial of Service Issue,10.506.35.75,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,136379,Medium
CVE-2014-3507 - OpenSSL - Denial of Service Issue,10.506.35.76,opened,2018-08-25 16:53:04.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:31:15.0,136381,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.82,opened,2018-08-25 17:23:23.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:49:50.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.83,opened,2018-08-25 17:23:23.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:49:50.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 17:23:23.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:49:50.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.85,opened,2018-08-25 19:00:25.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:51:11.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.86,opened,2018-08-25 17:25:03.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:54:40.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.87,opened,2018-08-25 17:25:03.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:54:40.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.133,opened,2018-08-25 17:25:03.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:54:40.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.143,opened,2018-08-25 17:23:23.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:54:18.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.68,opened,2018-08-25 17:23:23.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:54:18.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.69,opened,2018-08-25 17:23:23.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:54:18.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.71,opened,2018-08-25 18:50:57.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:35:37.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.72,opened,2018-08-25 18:50:57.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:57:36.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.73,opened,2018-08-25 18:50:57.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:35:37.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.74,opened,2018-08-25 18:50:57.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:35:37.0,101808,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.75,opened,2018-08-25 22:05:26.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:15:40.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-08-25 22:05:26.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:15:40.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.82,opened,2018-08-25 22:05:26.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:15:40.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.83,opened,2018-08-25 17:18:38.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:32:43.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 17:18:38.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:32:43.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.133,opened,2018-08-25 17:18:38.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:32:43.0,101808,Medium
CVE-2017-5753 - Intel - Processors - Spectre Issue,10.506.35.143,opened,2018-08-25 21:41:52.0, jaroslaw.dobiech@comarch.pl,2018-06-30 21:55:20.0,208998,Medium
CVE-2017-5715 - Intel - Processors - Spectre Issue,10.506.35.68,opened,2018-08-25 21:41:52.0, jaroslaw.dobiech@comarch.pl,2018-06-30 21:55:20.0,206000,Medium
CVE-2017-4940 - Vmware - Esxi - Medium,10.506.35.69,opened,2018-08-25 21:41:52.0, jaroslaw.dobiech@comarch.pl,2018-06-30 21:55:20.0,205681,Medium
CVE-2017-5753 - Multiple Vendors - Processors - Spectre Issue,10.506.35.71,opened,2018-08-25 21:41:52.0, jaroslaw.dobiech@comarch.pl,2018-06-30 21:55:20.0,205998,Medium
CVE-2017-4941 - VMware - Multiple Products - Stack Overflow Issue,10.506.35.72,opened,2018-08-25 21:41:52.0, jaroslaw.dobiech@comarch.pl,2018-06-30 21:55:20.0,205682,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.73,opened,2018-08-25 18:06:00.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:27:43.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.74,opened,2018-08-25 18:06:00.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:27:43.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.75,opened,2018-08-25 18:06:00.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:27:43.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.76,opened,2018-08-25 18:49:39.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:33:48.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.82,opened,2018-08-25 17:25:52.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:35:38.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.83,opened,2018-08-25 17:25:52.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:35:38.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 17:25:52.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:35:38.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.85,opened,2018-08-25 19:20:04.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:05:51.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.86,opened,2018-08-25 17:32:10.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:29:17.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.87,opened,2018-08-25 17:32:10.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:29:17.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.133,opened,2018-08-25 17:32:10.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:29:17.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.143,opened,2018-08-25 19:05:04.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:21:52.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.68,opened,2018-08-25 17:55:41.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:15:08.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.69,opened,2018-08-25 17:55:41.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:15:08.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.71,opened,2018-08-25 17:55:41.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:15:08.0,100902,Medium
CVE-2017-4941 - VMware - Multiple Products - Stack Overflow Issue,10.506.35.72,opened,2018-08-25 21:38:34.0, jaroslaw.dobiech@comarch.pl,2018-06-30 21:54:19.0,205682,Medium
CVE-2017-4940 - Vmware - Esxi - Medium,10.506.35.73,opened,2018-08-25 21:38:34.0, jaroslaw.dobiech@comarch.pl,2018-06-30 21:54:19.0,205681,Medium
CVE-2017-5753 - Intel - Processors - Spectre Issue,10.506.35.74,opened,2018-08-25 21:38:34.0, jaroslaw.dobiech@comarch.pl,2018-06-30 21:54:19.0,208998,Medium
CVE-2017-5753 - Multiple Vendors - Processors - Spectre Issue,10.506.35.75,opened,2018-08-25 21:38:34.0, jaroslaw.dobiech@comarch.pl,2018-06-30 21:54:19.0,205998,Medium
CVE-2017-5715 - Intel - Processors - Spectre Issue,10.506.35.76,opened,2018-08-25 21:38:34.0, jaroslaw.dobiech@comarch.pl,2018-06-30 21:54:19.0,206000,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.82,opened,2018-08-25 22:04:49.0, jaroslaw.dobiech@comarch.pl,2018-03-10 22:55:21.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.83,opened,2018-08-25 22:04:49.0, jaroslaw.dobiech@comarch.pl,2018-03-10 22:55:21.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.84,opened,2018-08-25 22:04:49.0, jaroslaw.dobiech@comarch.pl,2018-03-10 22:55:21.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.133,opened,2018-08-25 20:55:45.0, jaroslaw.dobiech@comarch.pl,2017-09-09 10:11:35.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.143,opened,2018-08-25 20:55:45.0, jaroslaw.dobiech@comarch.pl,2017-09-09 10:11:35.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.68,opened,2018-08-25 20:55:45.0, jaroslaw.dobiech@comarch.pl,2017-09-09 10:11:35.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.69,opened,2018-08-25 19:08:10.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:04:44.0,8076,Medium
CVE-2012-2532 - MS12-073 - Microsoft - IIS - Information Disclosure Issue,10.506.35.71,opened,2018-08-25 19:08:10.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:04:44.0,88648,Medium
CVE-2017-3732 - OpenSSL - Denial of Service Issue,10.506.35.72,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2017-09-09 09:47:35.0,180898,Medium
CVE-2015-7547 - GNU - glibc - Multiple Buffer Overflow Issues,10.506.35.73,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:34:11.0,170411,Medium
CVE-2017-5753 - Intel - Processors - Spectre Issue,10.506.35.74,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:35:30.0,208998,Medium
CVE-2016-5331 - VMware - Multiple Products - HTTP Response Splitting Issue,10.506.35.75,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:34:11.0,175381,Medium
CVE-2017-3730 - OpenSSL - Denial of Service Issue,10.506.35.76,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2017-09-09 09:47:35.0,180904,Medium
CVE-2016-2183 - DES,10.506.35.82, Triple DES - Sweet32 Issue opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2017-09-09 09:47:35.0,173599,Medium
CVE-2017-5753 - Multiple Vendors - Processors - Spectre Issue,10.506.35.83,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:35:30.0,205998,Medium
CVE-2017-4940 - Vmware - Esxi - Medium,10.506.35.84,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:35:30.0,205681,Medium
Multiple VMware products VMware Tools HGFS privilege escalation,10.506.35.85,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:34:11.0,169394,Medium
CVE-2017-4941 - VMware - Multiple Products - Stack Overflow Issue,10.506.35.86,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:35:30.0,205682,Medium
CVE-2017-5715 - Intel - Processors - Spectre Issue,10.506.35.87,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:35:30.0,206000,Medium
CVE-2017-3731 - OpenSSL - Out-of-Bounds Read Issue,10.506.35.133,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2017-09-09 09:47:35.0,180899,Medium
CVE-2015-6933 - VMware - Multiple Products - Memory Corruption Issue,10.506.35.143,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:34:11.0,169259,Medium
CVE-2016-5330 - VMWare - Multiple Products - Untrusted Search Path Issue,10.506.35.68,opened,2018-08-25 20:43:29.0, jaroslaw.dobiech@comarch.pl,2017-01-08 05:34:11.0,175379,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.69,opened,2018-08-25 17:20:31.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:35:38.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.71,opened,2018-08-25 17:20:31.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:35:38.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.72,opened,2018-08-25 17:20:31.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:35:38.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.73,opened,2018-08-25 16:44:02.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:39:30.0,8076,Medium
REJECTED - CVE-2015-4000 - TLS Protocol - Logjam Issue,10.506.35.74,opened,2018-08-25 18:48:17.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:11:56.0,162646,Medium
TLS Diffie-Hellman Key Exchange information disclosure,10.506.35.75,opened,2018-08-25 18:48:17.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:11:56.0,162603,Medium
CVE-2015-4000 - TLS Protocol - Logjam Issue,10.506.35.76,opened,2018-08-25 18:48:17.0, jaroslaw.dobiech@comarch.pl,2017-01-07 19:11:56.0,162644,Medium
Microsoft Windows 2000 Terminal Services man-in-the-middle attack,10.506.35.82,opened,2018-08-25 18:47:37.0, jaroslaw.dobiech@comarch.pl,2017-01-07 20:11:31.0,49946,Medium
CVE-2017-4940 - Vmware - Esxi - Medium,10.506.35.83,opened,2018-08-25 20:44:39.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:44:15.0,205681,Medium
CVE-2017-4941 - VMware - Multiple Products - Stack Overflow Issue,10.506.35.84,opened,2018-08-25 20:44:39.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:44:15.0,205682,Medium
CVE-2017-5715 - Intel - Processors - Spectre Issue,10.506.35.133,opened,2018-08-25 20:44:39.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:44:15.0,206000,Medium
CVE-2017-5753 - Intel - Processors - Spectre Issue,10.506.35.143,opened,2018-08-25 20:44:39.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:44:15.0,208998,Medium
CVE-2017-5753 - Multiple Vendors - Processors - Spectre Issue,10.506.35.68,opened,2018-08-25 20:44:39.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:44:15.0,205998,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.69,opened,2018-08-25 23:10:45.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:17:10.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.71,opened,2018-08-25 23:10:45.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:17:10.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.72,opened,2018-08-25 23:10:45.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:17:10.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.73,opened,2018-08-25 16:40:15.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:25:30.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.74,opened,2018-08-25 17:26:53.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:04:09.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.75,opened,2018-08-25 17:26:53.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:04:09.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-08-25 17:26:53.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:04:09.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.82,opened,2018-08-25 16:38:34.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:30:35.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.83,opened,2018-08-25 16:39:07.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:31:36.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 17:26:12.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:59:19.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.85,opened,2018-08-25 17:26:12.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:59:19.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.86,opened,2018-08-25 17:26:12.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:59:19.0,101808,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.87,opened,2018-08-25 17:52:34.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:07:20.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.133,opened,2018-08-25 17:52:34.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:07:20.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.143,opened,2018-08-25 17:52:34.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:07:20.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.68,opened,2018-08-25 18:00:02.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:28:18.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.69,opened,2018-08-25 18:00:02.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:28:18.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.71,opened,2018-08-25 18:00:02.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:28:18.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.72,opened,2018-08-25 16:33:27.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:36:04.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.73,opened,2018-08-25 19:05:25.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:27:23.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.74,opened,2018-08-25 23:10:25.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:17:54.0,100902,Medium
